ano;obitos menores de 1 Ano;obitos menores de 7 dias;obitos de 28 dias a 364 dias;obitos de 7 a 27 dias
2009;141;47;67;27
2009;13;4;2;7
2009;24;11;9;4
2009;0;0;0;0
2009;15;14;1;0
2009;1;0;0;1
2009;0;0;0;0
2009;0;0;0;0
2009;5;3;2;0
2009;2;1;0;1
2009;1;1;0;0
2009;6;3;2;1
2009;45;18;11;16
2009;99;56;27;16
2009;2;1;1;0
2009;0;0;0;0
2009;4;3;1;0
2009;11;3;6;2
2009;2077;967;665;445
2009;5;3;2;0
2009;1;1;0;0
2009;16;9;4;3
2009;13;6;4;3
2009;4;3;0;1
2009;0;0;0;0
2009;105;46;25;34
2009;1;1;0;0
2009;0;0;0;0
2009;0;0;0;0
2009;1;1;0;0
2009;5;2;2;1
2009;6;4;2;0
2009;22;17;5;0
2009;5;2;1;2
2009;2;1;0;1
2009;1;1;0;0
2009;7;6;1;0
2009;105;46;34;25
2009;0;0;0;0
2009;41;23;12;6
2009;70;39;17;14
2009;0;0;0;0
2009;0;0;0;0
2009;6;4;2;0
2009;65;35;22;8
2009;0;0;0;0
2009;4;2;0;2
2009;0;0;0;0
2009;3;3;0;0
2009;2;2;0;0
2009;2;1;1;0
2009;2;2;0;0
2009;1;0;1;0
2009;0;0;0;0
2009;10;3;3;4
2009;2;1;1;0
2009;3;2;0;1
2009;4;1;2;1
2009;3;1;2;0
2009;21;13;7;1
2009;49;28;14;7
2009;2;1;1;0
2009;1;0;0;1
2009;3;2;1;0
2009;6;2;2;2
2009;0;0;0;0
2009;1;0;0;1
2009;3;1;1;1
2009;0;0;0;0
2009;8;4;2;2
2009;0;0;0;0
2009;1;0;0;1
2009;17;14;1;2
2009;0;0;0;0
2009;0;0;0;0
2009;0;0;0;0
2009;1;1;0;0
2009;20;11;5;4
2009;0;0;0;0
2009;1;0;1;0
2009;0;0;0;0
2009;1;0;1;0
2009;0;0;0;0
2009;0;0;0;0
2009;3;1;1;1
2009;13;8;3;2
2009;2;0;1;1
2009;1;0;1;0
2009;4;3;1;0
2009;15;7;5;3
2009;22;12;7;3
2009;2;2;0;0
2009;5;2;1;2
2009;1;0;1;0
2009;1;1;0;0
2009;0;0;0;0
2009;24;12;9;3
2009;17;5;8;4
2009;2;2;0;0
2009;2;1;1;0
2009;1;0;1;0
2008;20;16;3;1
2008;8;5;3;0
2008;0;0;0;0
2008;8;5;1;2
2008;0;0;0;0
2008;4;3;1;0
2008;1;1;0;0
2008;0;0;0;0
2008;6;2;2;2
2008;1;1;0;0
2008;0;0;0;0
2008;1;1;0;0
2008;2;2;0;0
2008;1;0;1;0
2008;6;2;2;2
2008;0;0;0;0
2008;6;5;0;1
2008;1;0;1;0
2008;1;0;0;1
2008;26;11;4;11
2008;9;7;0;2
2008;1;0;0;1
2008;6;3;1;2
2008;0;0;0;0
2008;14;10;3;1
2008;4;4;0;0
2008;0;0;0;0
2008;1;0;0;1
2008;4;4;0;0
2008;2;1;1;0
2008;10;5;4;1
2008;2;1;1;0
2008;34;17;8;9
2008;7;2;2;3
2008;0;0;0;0
2008;0;0;0;0
2008;0;0;0;0
2008;35;22;4;9
2008;18;12;3;3
2008;0;0;0;0
2008;0;0;0;0
2008;1;0;1;0
2008;3;1;0;2
2008;0;0;0;0
2008;10;4;5;1
2008;17;13;3;1
2008;0;0;0;0
2008;11;7;2;2
2008;29;17;6;6
2008;1;0;0;1
2008;0;0;0;0
2008;1;0;1;0
2008;18;11;4;3
2008;1;1;0;0
2008;2;1;0;1
2008;0;0;0;0
2008;0;0;0;0
2008;2;1;1;0
2008;2;1;1;0
2008;6;5;1;0
2008;7;3;3;1
2008;1;0;1;0
2008;2;2;0;0
2008;13;8;2;3
2008;4;2;2;0
2008;42;22;10;10
2008;3;2;0;1
2008;8;3;5;0
2008;58;33;12;13
2008;9;5;3;1
2008;0;0;0;0
2008;3;1;1;1
2008;16;12;0;4
2008;0;0;0;0
2008;20;9;3;8
2008;2;1;1;0
2008;2;1;0;1
2008;1;0;1;0
2008;0;0;0;0
2008;5;2;2;1
2008;5;2;2;1
2008;1;1;0;0
2008;0;0;0;0
2008;1;0;1;0
2008;2;0;0;2
2008;2;2;0;0
2008;25;9;7;9
2008;27;13;9;5
2008;1;0;1;0
2008;1;1;0;0
2008;3;1;0;2
2008;4;4;0;0
2008;6;1;3;2
2008;3;2;0;1
2008;0;0;0;0
2008;0;0;0;0
2008;10;5;3;2
2008;22;13;5;4
2008;6;1;4;1
2008;2;1;0;1
2008;6;5;1;0
2008;2;2;0;0
2008;20;6;7;7
2008;0;0;0;0
2008;8;5;1;2
2008;4;1;2;1
2008;3;2;0;1
2008;0;0;0;0
2008;0;0;0;0
2008;125;66;36;23
2008;14;7;4;3
2008;18;14;2;2
2008;0;0;0;0
2008;1;1;0;0
2008;1;0;1;0
2008;5;1;3;1
2008;1;1;0;0
2008;1;1;0;0
2008;12;7;3;2
2008;3;1;2;0
2008;3;1;1;1
2008;18;10;7;1
2008;74;36;24;14
2008;2;1;0;1
2008;8;5;3;0
2008;0;0;0;0
2008;4;1;1;2
2008;13;7;4;2
2008;1;0;1;0
2008;1;1;0;0
2008;5;4;1;0
2008;3;1;1;1
2008;3;2;0;1
2008;2;0;2;0
2008;3;2;0;1
2008;3;2;1;0
2008;1;1;0;0
2008;7;3;2;2
2008;1;0;1;0
2008;4;3;1;0
2008;1;0;1;0
2008;1;1;0;0
2008;0;0;0;0
2008;8;5;2;1
2008;0;0;0;0
2008;43;20;15;8
2008;5;2;2;1
2008;0;0;0;0
2008;0;0;0;0
2008;9;7;1;1
2008;26;13;8;5
2008;1;1;0;0
2008;4;2;2;0
2008;80;35;35;10
2008;0;0;0;0
2008;1;0;1;0
2008;0;0;0;0
2008;7;5;2;0
2008;0;0;0;0
2008;0;0;0;0
2008;4;1;3;0
2008;1;0;1;0
2008;0;0;0;0
2008;2;0;1;1
2008;2;0;2;0
2008;2;1;1;0
2008;0;0;0;0
2008;1;1;0;0
2008;52;21;20;11
2008;12;5;3;4
2008;0;0;0;0
2008;3;0;1;2
2008;5;2;3;0
2008;0;0;0;0
2008;3;1;1;1
2008;1;0;0;1
2008;2;2;0;0
2008;2;2;0;0
2008;8;5;0;3
2008;3;0;2;1
2008;0;0;0;0
2008;48;23;12;13
2008;0;0;0;0
2008;1;0;0;1
2008;2;1;1;0
2008;2;2;0;0
2008;52;21;18;13
2008;41;15;22;4
2008;44;22;9;13
2008;0;0;0;0
2008;2;2;0;0
2008;6;3;1;2
2008;1;0;1;0
2008;1;1;0;0
2008;2;1;1;0
2008;4;3;1;0
2008;2;1;1;0
2008;2;2;0;0
2008;0;0;0;0
2008;2;1;0;1
2008;5;5;0;0
2008;3;2;0;1
2008;4;3;1;0
2008;1;0;1;0
2008;2;1;1;0
2008;0;0;0;0
2008;2;2;0;0
2008;9;4;4;1
2008;4;3;0;1
2008;25;11;7;7
2008;3;1;1;1
2008;8;4;4;0
2008;77;30;30;17
2008;275;117;95;63
2008;1;1;0;0
2008;0;0;0;0
2008;3;1;1;1
2008;0;0;0;0
2008;25;7;9;9
2008;3;1;2;0
2008;1;1;0;0
2008;1;1;0;0
2008;9;6;3;0
2008;2;0;2;0
2008;3;1;2;0
2008;5;4;1;0
2008;27;20;4;3
2008;3;1;2;0
2008;0;0;0;0
2008;4;1;2;1
2008;2;2;0;0
2008;0;0;0;0
2008;5;3;2;0
2008;8;4;4;0
2008;1;0;1;0
2008;3;3;0;0
2008;26;13;9;4
2008;2;1;1;0
2008;0;0;0;0
2008;0;0;0;0
2008;2;2;0;0
2008;6;3;2;1
2008;1;1;0;0
2008;1;1;0;0
2008;1;0;1;0
2008;2;0;2;0
2008;1;0;1;0
2008;0;0;0;0
2008;0;0;0;0
2008;2;0;1;1
2008;5;0;4;1
2008;1;0;0;1
2008;1;0;1;0
2008;18;9;8;1
2008;0;0;0;0
2008;42;14;22;6
2008;31;14;7;10
2008;26;16;7;3
2008;47;18;22;7
2008;13;7;6;0
2008;2;1;1;0
2008;2;0;1;1
2008;1;0;0;1
2008;3;0;2;1
2008;0;0;0;0
2008;95;37;38;20
2008;6;5;1;0
2008;3;2;1;0
2008;19;11;4;4
2008;5;2;2;1
2008;3;2;1;0
2008;0;0;0;0
2008;2;2;0;0
2008;33;20;8;5
2008;14;9;4;1
2008;6;2;3;1
2008;0;0;0;0
2008;7;3;4;0
2008;47;18;17;12
2008;0;0;0;0
2008;1;1;0;0
2008;7;3;3;1
2008;2;0;1;1
2008;1;1;0;0
2008;34;16;11;7
2008;4;2;0;2
2008;5;3;0;2
2008;17;9;4;4
2008;0;0;0;0
2008;3;2;0;1
2008;2;1;0;1
2008;3;1;2;0
2008;0;0;0;0
2008;1;1;0;0
2008;57;18;25;14
2008;1;0;0;1
2008;3;2;0;1
2008;2;1;1;0
2008;1;1;0;0
2008;3;1;1;1
2008;0;0;0;0
2008;2;1;1;0
2008;12;7;4;1
2008;9;4;4;1
2008;32;11;16;5
2008;0;0;0;0
2008;10;5;4;1
2008;19;13;5;1
2008;0;0;0;0
2008;8;4;4;0
2008;5;4;1;0
2008;0;0;0;0
2008;2;1;0;1
2008;1;1;0;0
2008;0;0;0;0
2008;0;0;0;0
2008;1;0;0;1
2008;2;1;0;1
2008;2;2;0;0
2008;2;0;1;1
2008;9;5;3;1
2008;20;8;6;6
2008;1;1;0;0
2008;2;2;0;0
2008;1;0;0;1
2008;0;0;0;0
2008;0;0;0;0
2008;40;18;13;9
2008;0;0;0;0
2008;3;2;0;1
2008;12;11;0;1
2008;95;53;24;18
2008;0;0;0;0
2008;0;0;0;0
2008;0;0;0;0
2008;3;0;2;1
2008;2;1;1;0
2008;5;1;3;1
2008;1;0;1;0
2008;4;3;1;0
2008;0;0;0;0
2008;7;3;3;1
2008;1;0;0;1
2008;10;7;2;1
2008;71;34;18;19
2008;9;7;0;2
2008;7;5;2;0
2008;3;1;2;0
2008;1;1;0;0
2008;15;7;6;2
2008;1;1;0;0
2008;7;5;2;0
2008;3;2;0;1
2008;2;1;1;0
2008;1;1;0;0
2008;0;0;0;0
2008;10;5;5;0
2008;3;2;1;0
2008;3;1;1;1
2008;0;0;0;0
2008;0;0;0;0
2008;0;0;0;0
2008;1;0;1;0
2008;0;0;0;0
2008;4;1;2;1
2008;1;1;0;0
2008;1;0;1;0
2008;0;0;0;0
2008;2;0;2;0
2008;2;2;0;0
2008;0;0;0;0
2008;0;0;0;0
2008;3;0;1;2
2008;3;2;1;0
2008;1;0;1;0
2008;1;0;1;0
2008;1;0;1;0
2008;0;0;0;0
2008;4;1;2;1
2008;10;6;1;3
2008;0;0;0;0
2008;1;1;0;0
2008;1;0;1;0
2008;5;4;1;0
2008;1;0;1;0
2008;2;2;0;0
2008;1;0;0;1
2008;4;4;0;0
2008;140;68;46;26
2008;1;0;1;0
2008;6;2;4;0
2008;10;6;0;4
2008;0;0;0;0
2008;1;1;0;0
2008;4;2;1;1
2008;2;1;1;0
2008;3;3;0;0
2008;2;1;1;0
2008;3;2;0;1
2008;2;1;1;0
2008;12;9;2;1
2008;1;1;0;0
2008;0;0;0;0
2008;2;1;1;0
2008;2;1;1;0
2008;0;0;0;0
2008;0;0;0;0
2008;8;3;3;2
2008;0;0;0;0
2008;1;0;0;1
2008;1;0;1;0
2008;9;5;1;3
2008;0;0;0;0
2008;2;0;2;0
2008;7;4;2;1
2008;1;1;0;0
2008;0;0;0;0
2008;3;3;0;0
2008;9;4;1;4
2008;1;1;0;0
2008;5;3;2;0
2008;6;4;1;1
2008;11;9;1;1
2008;1;0;1;0
2008;26;13;9;4
2008;0;0;0;0
2008;19;12;5;2
2008;9;1;6;2
2008;34;21;5;8
2008;3;1;0;2
2008;4;2;0;2
2008;0;0;0;0
2008;1;0;1;0
2008;2;2;0;0
2008;55;27;17;11
2008;3;1;2;0
2008;8;4;2;2
2008;1;0;0;1
2008;4;2;2;0
2008;1;1;0;0
2008;12;9;1;2
2008;6;5;0;1
2008;10;6;2;2
2008;0;0;0;0
2008;0;0;0;0
2008;19;6;6;7
2008;0;0;0;0
2008;3;3;0;0
2008;0;0;0;0
2008;6;3;2;1
2008;1;1;0;0
2008;0;0;0;0
2008;0;0;0;0
2008;0;0;0;0
2008;8;5;0;3
2008;7;6;0;1
2008;5;5;0;0
2008;1;0;1;0
2008;0;0;0;0
2008;4;2;1;1
2008;66;28;24;14
2008;1;0;1;0
2008;1;1;0;0
2008;3;3;0;0
2008;9;5;4;0
2008;25;10;10;5
2008;4;3;1;0
2008;4;4;0;0
2008;0;0;0;0
2008;3;1;2;0
2008;0;0;0;0
2008;1;1;0;0
2008;0;0;0;0
2008;0;0;0;0
2008;4;2;1;1
2008;0;0;0;0
2008;7;6;1;0
2008;2;0;1;1
2008;12;6;5;1
2008;1;1;0;0
2008;0;0;0;0
2008;2;1;0;1
2008;5;2;2;1
2008;1;0;1;0
2008;1;1;0;0
2008;0;0;0;0
2008;2;0;2;0
2008;20;6;7;7
2008;70;38;20;12
2008;3;2;1;0
2008;0;0;0;0
2008;4;1;2;1
2008;4;2;1;1
2008;30;13;8;9
2008;9;4;3;2
2008;12;3;4;5
2008;2;0;2;0
2008;2;2;0;0
2008;2;1;0;1
2008;0;0;0;0
2008;0;0;0;0
2008;3;3;0;0
2008;0;0;0;0
2008;0;0;0;0
2008;3;3;0;0
2008;5;3;2;0
2008;1;1;0;0
2008;0;0;0;0
2008;20;7;10;3
2008;5;2;2;1
2008;0;0;0;0
2008;0;0;0;0
2008;3;1;1;1
2008;1;0;1;0
2008;18;8;5;5
2008;2;0;2;0
2008;0;0;0;0
2008;1;1;0;0
2008;0;0;0;0
2008;7;6;0;1
2008;9;6;3;0
2008;0;0;0;0
2008;5;3;2;0
2008;0;0;0;0
2008;5;2;1;2
2008;1;0;0;1
2008;1;1;0;0
2008;0;0;0;0
2008;0;0;0;0
2008;22;13;6;3
2008;0;0;0;0
2008;5;5;0;0
2008;2;1;0;1
2008;0;0;0;0
2008;3;1;1;1
2008;112;49;41;22
2008;0;0;0;0
2008;2;0;2;0
2008;1;0;1;0
2008;0;0;0;0
2008;4;4;0;0
2008;1;0;1;0
2008;2;1;1;0
2008;66;25;28;13
2008;3;1;2;0
2008;139;70;42;27
2008;7;4;3;0
2008;20;15;3;2
2008;0;0;0;0
2008;15;7;6;2
2008;0;0;0;0
2008;0;0;0;0
2008;0;0;0;0
2008;10;10;0;0
2008;2;1;0;1
2008;1;0;0;1
2008;5;4;1;0
2008;50;22;15;13
2008;105;51;36;18
2008;3;3;0;0
2008;2;0;2;0
2008;5;0;3;2
2008;7;2;3;2
2008;2083;973;696;414
2008;6;3;3;0
2008;0;0;0;0
2008;12;9;2;1
2008;19;10;4;5
2008;5;2;3;0
2008;4;4;0;0
2008;105;45;30;30
2008;3;2;1;0
2008;0;0;0;0
2008;0;0;0;0
2008;3;2;0;1
2008;7;4;2;1
2008;9;7;2;0
2008;17;7;5;5
2008;4;4;0;0
2008;2;1;1;0
2008;3;2;1;0
2008;4;3;0;1
2008;99;49;28;22
2008;2;0;2;0
2008;40;18;12;10
2008;75;40;22;13
2008;0;0;0;0
2008;1;0;1;0
2008;2;1;1;0
2008;56;36;17;3
2008;1;0;0;1
2008;0;0;0;0
2008;2;1;1;0
2008;1;1;0;0
2008;2;1;1;0
2008;4;1;0;3
2008;1;0;1;0
2008;1;0;1;0
2008;0;0;0;0
2008;16;9;5;2
2008;4;0;2;2
2008;2;1;1;0
2008;3;1;2;0
2008;1;0;0;1
2008;26;12;10;4
2008;47;24;15;8
2008;1;0;0;1
2008;4;3;1;0
2008;2;1;1;0
2008;4;4;0;0
2008;0;0;0;0
2008;0;0;0;0
2008;1;1;0;0
2008;0;0;0;0
2008;7;3;2;2
2008;5;2;2;1
2008;0;0;0;0
2008;10;9;1;0
2008;0;0;0;0
2008;0;0;0;0
2008;1;0;1;0
2008;0;0;0;0
2008;13;9;4;0
2008;2;0;1;1
2008;0;0;0;0
2008;0;0;0;0
2008;1;0;1;0
2008;1;1;0;0
2008;2;0;1;1
2008;7;3;2;2
2008;12;5;3;4
2008;8;5;1;2
2008;2;2;0;0
2008;9;6;3;0
2008;5;3;2;0
2008;19;11;4;4
2008;2;1;1;0
2008;12;3;6;3
2008;2;1;1;0
2008;1;0;1;0
2008;0;0;0;0
2008;31;18;10;3
2008;21;4;3;14
2008;2;1;1;0
2008;1;1;0;0
2008;1;0;1;0
2007;5;4;1;0
2007;11;9;1;1
2007;0;0;0;0
2007;10;8;1;1
2007;0;0;0;0
2007;4;1;3;0
2007;1;0;0;1
2007;0;0;0;0
2007;2;0;0;2
2007;0;0;0;0
2007;0;0;0;0
2007;1;1;0;0
2007;2;2;0;0
2007;2;1;0;1
2007;2;1;1;0
2007;0;0;0;0
2007;4;0;1;3
2007;2;1;0;1
2007;2;0;1;1
2007;27;14;11;2
2007;8;6;1;1
2007;0;0;0;0
2007;12;8;2;2
2007;0;0;0;0
2007;5;2;2;1
2007;7;5;2;0
2007;1;1;0;0
2007;1;1;0;0
2007;7;6;1;0
2007;0;0;0;0
2007;5;2;2;1
2007;6;3;2;1
2007;38;21;7;10
2007;5;1;3;1
2007;0;0;0;0
2007;0;0;0;0
2007;0;0;0;0
2007;26;14;4;8
2007;15;9;3;3
2007;0;0;0;0
2007;1;1;0;0
2007;2;2;0;0
2007;3;2;1;0
2007;2;0;1;1
2007;5;3;1;1
2007;16;8;4;4
2007;0;0;0;0
2007;13;7;4;2
2007;28;14;6;8
2007;1;1;0;0
2007;0;0;0;0
2007;3;1;1;1
2007;17;10;5;2
2007;1;0;1;0
2007;0;0;0;0
2007;0;0;0;0
2007;1;1;0;0
2007;1;0;0;1
2007;1;1;0;0
2007;7;5;0;2
2007;11;8;3;0
2007;3;2;1;0
2007;6;0;4;2
2007;10;4;3;3
2007;7;3;3;1
2007;57;26;19;12
2007;4;2;1;1
2007;7;7;0;0
2007;52;23;18;11
2007;7;4;3;0
2007;1;0;0;1
2007;1;1;0;0
2007;22;10;7;5
2007;0;0;0;0
2007;13;4;7;2
2007;8;3;3;2
2007;4;1;2;1
2007;3;2;1;0
2007;2;0;2;0
2007;8;6;2;0
2007;3;2;1;0
2007;2;1;0;1
2007;0;0;0;0
2007;1;1;0;0
2007;2;1;1;0
2007;1;1;0;0
2007;21;8;5;8
2007;31;15;13;3
2007;0;0;0;0
2007;0;0;0;0
2007;4;3;1;0
2007;4;3;0;1
2007;12;4;4;4
2007;5;4;1;0
2007;2;1;1;0
2007;3;3;0;0
2007;10;5;5;0
2007;24;16;3;5
2007;8;5;1;2
2007;5;5;0;0
2007;1;0;1;0
2007;0;0;0;0
2007;18;4;10;4
2007;0;0;0;0
2007;11;3;4;4
2007;9;7;2;0
2007;3;2;1;0
2007;5;3;2;0
2007;3;1;2;0
2007;143;74;42;27
2007;9;5;1;3
2007;15;9;6;0
2007;1;1;0;0
2007;4;3;1;0
2007;0;0;0;0
2007;4;2;2;0
2007;1;1;0;0
2007;0;0;0;0
2007;11;6;3;2
2007;4;2;2;0
2007;11;7;2;2
2007;26;15;9;2
2007;86;43;31;12
2007;2;0;2;0
2007;4;2;1;1
2007;1;0;1;0
2007;3;1;2;0
2007;17;5;5;7
2007;0;0;0;0
2007;2;1;1;0
2007;2;1;0;1
2007;8;4;3;1
2007;4;2;0;2
2007;7;3;1;3
2007;0;0;0;0
2007;3;2;1;0
2007;4;2;1;1
2007;7;5;0;2
2007;3;0;2;1
2007;1;1;0;0
2007;1;0;1;0
2007;2;0;2;0
2007;0;0;0;0
2007;13;10;1;2
2007;0;0;0;0
2007;43;15;19;9
2007;3;1;1;1
2007;0;0;0;0
2007;0;0;0;0
2007;17;12;4;1
2007;35;18;10;7
2007;7;6;1;0
2007;6;6;0;0
2007;99;44;34;21
2007;1;0;0;1
2007;1;0;1;0
2007;0;0;0;0
2007;8;6;1;1
2007;0;0;0;0
2007;0;0;0;0
2007;4;2;2;0
2007;2;0;1;1
2007;1;1;0;0
2007;1;1;0;0
2007;2;1;1;0
2007;2;0;1;1
2007;0;0;0;0
2007;1;0;1;0
2007;53;32;17;4
2007;11;4;5;2
2007;0;0;0;0
2007;3;1;1;1
2007;4;1;1;2
2007;0;0;0;0
2007;0;0;0;0
2007;0;0;0;0
2007;2;1;1;0
2007;0;0;0;0
2007;11;4;4;3
2007;0;0;0;0
2007;0;0;0;0
2007;50;25;20;5
2007;0;0;0;0
2007;0;0;0;0
2007;6;5;1;0
2007;0;0;0;0
2007;59;34;14;11
2007;32;14;10;8
2007;33;12;17;4
2007;1;0;0;1
2007;2;1;1;0
2007;6;1;3;2
2007;0;0;0;0
2007;0;0;0;0
2007;1;1;0;0
2007;1;1;0;0
2007;0;0;0;0
2007;6;3;1;2
2007;1;1;0;0
2007;11;6;3;2
2007;1;1;0;0
2007;1;1;0;0
2007;4;2;1;1
2007;6;3;0;3
2007;3;2;1;0
2007;0;0;0;0
2007;2;2;0;0
2007;6;1;1;4
2007;7;5;2;0
2007;14;7;5;2
2007;2;2;0;0
2007;14;6;6;2
2007;88;36;34;18
2007;285;131;96;58
2007;1;0;1;0
2007;1;0;1;0
2007;3;1;1;1
2007;0;0;0;0
2007;28;13;12;3
2007;0;0;0;0
2007;1;1;0;0
2007;1;0;0;1
2007;1;1;0;0
2007;0;0;0;0
2007;1;1;0;0
2007;11;9;1;1
2007;21;10;8;3
2007;2;2;0;0
2007;1;0;1;0
2007;7;4;3;0
2007;3;2;1;0
2007;3;1;2;0
2007;7;1;2;4
2007;7;5;1;1
2007;2;1;1;0
2007;4;3;1;0
2007;30;13;6;11
2007;2;0;1;1
2007;0;0;0;0
2007;0;0;0;0
2007;1;1;0;0
2007;9;3;4;2
2007;1;0;1;0
2007;3;2;0;1
2007;1;0;1;0
2007;1;0;1;0
2007;5;2;1;2
2007;3;1;1;1
2007;1;0;1;0
2007;1;0;0;1
2007;8;6;1;1
2007;0;0;0;0
2007;0;0;0;0
2007;21;11;5;5
2007;0;0;0;0
2007;36;16;17;3
2007;25;10;11;4
2007;38;17;12;9
2007;55;24;15;16
2007;7;4;2;1
2007;1;1;0;0
2007;5;3;1;1
2007;2;1;1;0
2007;0;0;0;0
2007;0;0;0;0
2007;64;24;26;14
2007;5;2;3;0
2007;2;0;0;2
2007;13;3;7;3
2007;6;5;1;0
2007;3;1;2;0
2007;0;0;0;0
2007;2;2;0;0
2007;26;17;7;2
2007;3;1;2;0
2007;7;5;0;2
2007;0;0;0;0
2007;13;6;5;2
2007;47;27;14;6
2007;0;0;0;0
2007;5;3;1;1
2007;4;2;1;1
2007;3;3;0;0
2007;2;1;1;0
2007;22;9;4;9
2007;7;2;4;1
2007;5;2;0;3
2007;26;16;2;8
2007;0;0;0;0
2007;4;3;0;1
2007;1;0;1;0
2007;3;2;1;0
2007;0;0;0;0
2007;0;0;0;0
2007;56;14;28;14
2007;2;1;1;0
2007;4;2;2;0
2007;4;2;2;0
2007;1;1;0;0
2007;3;1;1;1
2007;1;0;1;0
2007;1;1;0;0
2007;26;17;7;2
2007;10;6;3;1
2007;41;13;20;8
2007;2;1;0;1
2007;12;2;9;1
2007;15;7;2;6
2007;0;0;0;0
2007;9;5;2;2
2007;2;0;2;0
2007;0;0;0;0
2007;1;0;1;0
2007;4;1;1;2
2007;0;0;0;0
2007;2;2;0;0
2007;4;1;1;2
2007;0;0;0;0
2007;1;0;1;0
2007;3;2;0;1
2007;7;2;1;4
2007;15;5;7;3
2007;0;0;0;0
2007;0;0;0;0
2007;1;1;0;0
2007;1;1;0;0
2007;2;2;0;0
2007;37;21;9;7
2007;0;0;0;0
2007;6;4;2;0
2007;10;5;5;0
2007;83;40;25;18
2007;0;0;0;0
2007;0;0;0;0
2007;0;0;0;0
2007;1;1;0;0
2007;0;0;0;0
2007;8;2;3;3
2007;1;0;0;1
2007;5;2;1;2
2007;4;0;3;1
2007;5;2;1;2
2007;1;0;1;0
2007;12;7;2;3
2007;78;33;26;19
2007;25;13;7;5
2007;19;10;6;3
2007;0;0;0;0
2007;0;0;0;0
2007;15;10;4;1
2007;0;0;0;0
2007;5;5;0;0
2007;3;1;1;1
2007;3;2;1;0
2007;1;1;0;0
2007;0;0;0;0
2007;14;6;5;3
2007;6;2;2;2
2007;2;2;0;0
2007;0;0;0;0
2007;0;0;0;0
2007;0;0;0;0
2007;0;0;0;0
2007;1;0;1;0
2007;2;2;0;0
2007;0;0;0;0
2007;0;0;0;0
2007;0;0;0;0
2007;0;0;0;0
2007;4;1;1;2
2007;0;0;0;0
2007;0;0;0;0
2007;3;1;1;1
2007;2;1;1;0
2007;0;0;0;0
2007;0;0;0;0
2007;4;1;1;2
2007;0;0;0;0
2007;3;2;1;0
2007;8;3;3;2
2007;3;2;1;0
2007;2;1;1;0
2007;0;0;0;0
2007;7;4;0;3
2007;1;0;0;1
2007;0;0;0;0
2007;1;1;0;0
2007;6;2;2;2
2007;149;77;40;32
2007;0;0;0;0
2007;4;3;0;1
2007;13;7;3;3
2007;1;1;0;0
2007;2;0;1;1
2007;1;1;0;0
2007;1;0;1;0
2007;2;2;0;0
2007;2;1;1;0
2007;5;1;3;1
2007;3;0;3;0
2007;5;2;2;1
2007;4;0;3;1
2007;2;0;1;1
2007;3;3;0;0
2007;0;0;0;0
2007;1;0;1;0
2007;1;0;1;0
2007;4;2;1;1
2007;0;0;0;0
2007;2;0;2;0
2007;1;1;0;0
2007;9;5;2;2
2007;0;0;0;0
2007;1;0;0;1
2007;9;5;3;1
2007;1;0;1;0
2007;0;0;0;0
2007;4;2;2;0
2007;4;2;2;0
2007;0;0;0;0
2007;4;2;0;2
2007;13;6;1;6
2007;6;2;1;3
2007;1;1;0;0
2007;17;6;6;5
2007;0;0;0;0
2007;17;10;3;4
2007;8;5;2;1
2007;32;19;9;4
2007;3;1;1;1
2007;4;1;2;1
2007;0;0;0;0
2007;3;3;0;0
2007;4;3;1;0
2007;54;28;17;9
2007;5;2;0;3
2007;5;3;2;0
2007;1;1;0;0
2007;4;1;1;2
2007;3;3;0;0
2007;8;7;1;0
2007;4;3;1;0
2007;10;6;3;1
2007;0;0;0;0
2007;0;0;0;0
2007;32;11;15;6
2007;0;0;0;0
2007;2;2;0;0
2007;1;1;0;0
2007;13;9;2;2
2007;0;0;0;0
2007;0;0;0;0
2007;1;0;0;1
2007;0;0;0;0
2007;7;1;4;2
2007;7;6;1;0
2007;4;1;3;0
2007;1;1;0;0
2007;0;0;0;0
2007;1;1;0;0
2007;87;33;33;21
2007;1;1;0;0
2007;1;1;0;0
2007;1;1;0;0
2007;6;4;2;0
2007;33;13;11;9
2007;4;1;2;1
2007;8;6;2;0
2007;2;1;1;0
2007;4;3;1;0
2007;2;1;1;0
2007;0;0;0;0
2007;0;0;0;0
2007;2;1;0;1
2007;4;3;0;1
2007;0;0;0;0
2007;1;0;0;1
2007;1;0;1;0
2007;17;10;4;3
2007;0;0;0;0
2007;0;0;0;0
2007;1;1;0;0
2007;7;2;3;2
2007;0;0;0;0
2007;1;1;0;0
2007;0;0;0;0
2007;3;1;1;1
2007;13;7;6;0
2007;68;35;21;12
2007;6;2;4;0
2007;0;0;0;0
2007;0;0;0;0
2007;0;0;0;0
2007;15;11;2;2
2007;5;3;1;1
2007;9;5;3;1
2007;1;0;1;0
2007;2;2;0;0
2007;3;1;2;0
2007;0;0;0;0
2007;0;0;0;0
2007;2;1;0;1
2007;0;0;0;0
2007;1;1;0;0
2007;1;0;0;1
2007;2;1;0;1
2007;1;0;1;0
2007;1;0;1;0
2007;17;7;7;3
2007;8;8;0;0
2007;3;2;0;1
2007;1;0;1;0
2007;3;0;2;1
2007;1;1;0;0
2007;26;11;8;7
2007;2;0;2;0
2007;0;0;0;0
2007;0;0;0;0
2007;0;0;0;0
2007;11;7;3;1
